from,to,weight,color,arrow,tweets,title,hub,width
839338759330152453,14562685,233.0,red,to,"['1359703957015306242', '1373821071724572675', '1373486306936905729', '1363693686329114629', '1383237810157613059', '1361877059157585921', '1378046643971493891', '1360724215243104266', '1373822699823333380', '1350302302427631617', '1361168021419667461', '1373822616138625024', '1376741885516070912', '1371662102130262019', '1362981363318726660', '1358136035998380032', '1368404413702938626', '1370243990159814661', '1356073927529951237', '1355583231970705412', '1373822200520794113', '1366112661449105413', '1371313262009188353', '1371218127283978240', '1357921714596958210', '1360716758798241795', '1358141988403560450', '1383241866557071362', '1371313170262994947', '1373821714124128257', '1373821820718157828', '1360722007399280640', '1361539647529181184', '1373823686990565378', '1349197664282419200', '1359375226870579200', '1361025869091905536', '1373823371490775043', '1370785661247180804', '1360724320847360001', '1362984213956460547', '1371313306452033536', '1361540587262984196', '1361886542399168514', '1350904303171547139', '1373822407115378691', '1365152144710598656', '1363240798247092228', '1370583487791702016', '1371313467567841289', '1353410690040680449', '1350301248155742208', '1371223249837821953', '1374567430433947650', '1356487467730407425', '1374862879984390147', '1374567340466171906', '1364080744398802945', '1384355952909033473', '1359379005212917760', '1349926133161144321', '1349957430818594818', '1327840569930944512', '1330232208729268224', '1332164642840449026', '1319802237292511232', '1341576006096855042', '1345478386475532288', '1317531722590965760', '1332166297896054785', '1330600582495793169', '1332165545349820417', '1331854318685786112', '1342247828672958466', '1331852571955367939', '1319481791087071232', '1342596804936925185', '1319114898429956097', '1332931642546151431', '1319805295271530496', '1332164293400342528', '1345096090631217152', '1328926727326863361', '1324844467388583939', '1332164907295444993', '1342597282584293376', '1332166818308427777', '1322757090130202625', '1338709407450980353', '1330230277688397824', '1320494185896660992', '1324844656128122883', '1320494305413369856', '1342187462551097346', '1328182906867560448', '1329946496129789953', '1319813795980640256', '1336803967435743232', '1342596498777919493', '1322387719511810048', '1332166489856745477', '1332166120384688129', '1343318973014798337', '1345115302548414464', '1332166643938627585', '1342202405522386953', '1327108698288906242', '1320494246110121985', '1342597406869880834', '1312165149558468608', '1345095832857669639', '1335003112491409408', '1317293008023392258', '1332165316126904323', '1332164457867452417', '1344125598336225281', '1332165146848976896', '1345096456638754817', '1319804508671774720', '1337593880754212864', '1320488867166932999', '1332165810006220800', '1297228072584970241', '1310068862134743042', '1303873922706952196', '1289379423863689217', '1300631755523792896', '1302072759808294917', '1284326964157972480', '1284556857626038277', '1291653343404687360', '1302328899074957313', '1305717855254700032', '1297032381111717890', '1316216167665725441', '1297223244643213312', '1303881714352128000', '1303817619833749505', '1287944690147393542', '1289387996396105734', '1299787207197294592', '1290926988991971329', '1287250256799956993', '1288322966049169409', '1315019393261277188', '1291652882316423169', '1299194149011423232', '1287228803434020864', '1291656196210925569', '1298115387268243456', '1284592489463271430', '1293774305428475904', '1291655728915025921', '1292160568187449345', '1290167661091946497', '1314794723840753664', '1291659487900655617', '1287218524524617729', '1288325633169338368', '1287061800299769856', '1297239412632363008', '1302329533069221888', '1291656075263918085', '1302329194110746625', '1302329094919643137', '1286890248098717696', '1287225384614998017', '1301376138825142273', '1312420525872906241', '1285811127209930752', '1311675429984579586', '1302329397387591682', '1289385086962417664', '1295067078802780161', '1310079363497570307', '1309318505414758406', '1293774204740014080', '1302329961093758977', '1286488924592971776', '1302081399848087553', '1298454583648419841', '1305231495376908289', '1313333150014230528', '1286502642982805504', '1312249009206104064', '1287937172809617408', '1302329806218985473', '1292002066848550915', '1314801112789053446', '1300265931206262784', '1295072143819112448', '1286507971598585864', '1292167781803147269', '1287056465795125248', '1302299628260524033', '1288314343654907907', '1302319646666878977', '1285791202743394305', '1279839756050972675', '1279840010150260737', '1283949348972376064', '1283952413536407552', '1280701897817698304', '1281806293347569664', '1282069916716343298', '1283218847345127425', '1282405812812632065', '1282015007933440000', '1280706366726901761', '1282008473136496641', '1283591042684592133', '1283585425643372545', '1282535282592579584', '1279839864586993665', '1282014631901503489', '1283220468242296832', '1284324091990888449', '1282354812802215941', '1281422722661220352', '1281421771078545408', '1279488096481038337', '1279488168987934721', '1280335760567218176', '1280336120593686531', '1279483327582519298', '1282357459601022977', '1283589005775384577', '1284321462967468032', '1281424635549102081', '1283953454155812865', '1282883431630884865', '1281808235926872064', '1283588031056957440']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1359703957015306242>連結</a><br>提及的次數： 233</p>,2.0,3.906960138326695
839338759330152453,4334071758,1.0,red,to,['1326372158633889793'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1326372158633889793>連結</a><br>提及的次數： 1</p>,2.0,1.0
846014785246367745,14562685,4.0,red,to,"['1386297236800393216', '1320725820386717698', '1362739650796879878', '1342208707258707971']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1386297236800393216>連結</a><br>提及的次數： 4</p>,2.0,1.4142135623730951
3429955204,14562685,44.0,red,to,"['1385616109064364034', '1384922516410544129', '1386687915372208131', '1385625955675291651', '1384866186324754433', '1385860442778742784', '1385471737018687492', '1385255121408434178', '1382665299393196032', '1382564756205268994', '1382617781028450305', '1382621633073061889', '1383087669031415812', '1382622127564718080', '1384141400858447878', '1383009592850800642', '1383087172820082690', '1382584152625704962', '1380974787028267011', '1380929602068086791', '1380927651439841284', '1380929137590857731', '1380913360179490818', '1380972533516763140', '1380930471039807488', '1381004960356315155', '1380912760146563072', '1381003978813624320', '1382312028459700226', '1381187117762678789', '1381011669170671618', '1380931669553729542', '1381010167807025155', '1380989939899363328', '1380863254109519872', '1380981815041724420', '1380983429764898820', '1380927406706397187', '1380975458691514373', '1380979950497456128', '1380928860066349057', '1380521001553907713', '1380265285769433095', '1380530405930061827']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1385616109064364034>連結</a><br>提及的次數： 44</p>,2.0,2.5755095769013945
875122621,14562685,1.0,red,to,['1361744844792729605'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1361744844792729605>連結</a><br>提及的次數： 1</p>,2.0,1.0
555031989,5120691,198.0,blue,,,<p><br>提及的次數： 198</p>,3.0,3.7511661226171107
555031989,1014861853338398720,7.0,blue,,,<p><br>提及的次數： 7</p>,3.0,1.6265765616977856
555031989,15425377,1.0,blue,,,<p><br>提及的次數： 1</p>,3.0,1.0
555031989,1091325763943612416,1.0,blue,,,<p><br>提及的次數： 1</p>,3.0,1.0
555031989,2711212681,280.0,blue,,,<p><br>提及的次數： 280</p>,3.0,4.090623489235047
555031989,16319797,1.0,blue,,,<p><br>提及的次數： 1</p>,3.0,1.0
555031989,74286565,11.0,blue,,,<p><br>提及的次數： 11</p>,3.0,1.8211602868378718
555031989,124176132,1.0,blue,,,<p><br>提及的次數： 1</p>,3.0,1.0
555031989,5988062,4.0,blue,,,<p><br>提及的次數： 4</p>,3.0,1.4142135623730951
555031989,2975134426,21.0,blue,,,<p><br>提及的次數： 21</p>,3.0,2.1406951429280725
555031989,2214285223,1.0,blue,,,<p><br>提及的次數： 1</p>,3.0,1.0
555031989,4338452835,241.0,blue,,,<p><br>提及的次數： 241</p>,3.0,3.9400729303224864
555031989,20536157,1.0,blue,,,<p><br>提及的次數： 1</p>,3.0,1.0
555031989,17760882,2.0,blue,,,<p><br>提及的次數： 2</p>,3.0,1.189207115002721
555031989,22363802,2.0,blue,,,<p><br>提及的次數： 2</p>,3.0,1.189207115002721
555031989,240615214,1.0,blue,,,<p><br>提及的次數： 1</p>,3.0,1.0
555031989,34713362,3.0,blue,,,<p><br>提及的次數： 3</p>,3.0,1.3160740129524924
555031989,3131243261,86.0,blue,,,<p><br>提及的次數： 86</p>,3.0,3.0452616464756694
555031989,2162697578,5.0,blue,,,<p><br>提及的次數： 5</p>,3.0,1.4953487812212205
555031989,839338759330152453,525.0,blue,,,<p><br>提及的次數： 525</p>,3.0,4.786739858690798
555031989,24224194,1.0,blue,,,<p><br>提及的次數： 1</p>,3.0,1.0
555031989,1234562569203044352,1.0,blue,,,<p><br>提及的次數： 1</p>,3.0,1.0
555031989,705539763349164032,228.0,blue,,,<p><br>提及的次數： 228</p>,3.0,3.8858292384691198
555031989,846014785246367745,24.0,blue,,,<p><br>提及的次數： 24</p>,3.0,2.213363839400643
555031989,16343974,3.0,blue,,,<p><br>提及的次數： 3</p>,3.0,1.3160740129524924
555031989,2207344274,2.0,blue,,,<p><br>提及的次數： 2</p>,3.0,1.189207115002721
555031989,534255106,1.0,blue,,,<p><br>提及的次數： 1</p>,3.0,1.0
555031989,151106990,1.0,blue,,,<p><br>提及的次數： 1</p>,3.0,1.0
555031989,612473,4.0,blue,,,<p><br>提及的次數： 4</p>,3.0,1.4142135623730951
555031989,104237736,1.0,blue,,,<p><br>提及的次數： 1</p>,3.0,1.0
555031989,3429955204,7.0,blue,,,<p><br>提及的次數： 7</p>,3.0,1.6265765616977856
555031989,11333892,1.0,blue,,,<p><br>提及的次數： 1</p>,3.0,1.0
555031989,875122621,12.0,blue,,,<p><br>提及的次數： 12</p>,3.0,1.8612097182041991
555031989,14562685,38.0,red,to,"['1379544787225870337', '1383764997935800343', '1384119364580896779', '1386022312462454793', '1385306661921955843', '1381049092885872648', '1377757955278376964', '1381364340415160323', '1378321184111099904', '1384080338364731408', '1383006676454891524', '1380865880939237379', '1374405374476918792', '1370002161866784777', '1374232213731090435', '1374812530045022210', '1377204310048714755', '1373339580737404934', '1370576601881133060', '1369804523418644483', '1362105604878311431', '1367933920738697217', '1364022417899859968', '1357780301230071809', '1366454187530342404', '1362256075412697089', '1360060879132319746', '1368145727856271362', '1360248358321987588', '1367179001995927555', '1361313103154204672', '1360383219175198721', '1360844033002774528', '1357278770638430212', '1356363700811280385', '1356210006169968642', '1355881750967291906', '1356573549834698753']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1379544787225870337>連結</a><br>提及的次數： 38</p>,3.0,2.4828237961983883
2975134426,14562685,1.0,red,to,['1332320315649773568'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1332320315649773568>連結</a><br>提及的次數： 1</p>,3.0,1.0
4338452835,14562685,51.0,red,to,"['1386253661337161730', '1360534685676433409', '1361236417393885184', '1357973643532378112', '1362031651082149895', '1378629967525912578', '1382603107968954370', '1359076479913574404', '1361737315287240708', '1352632760700166150', '1372467933323137025', '1327278664095059968', '1350385615578292229', '1335160713682280448', '1337694710475993088', '1325004540358299648', '1338408945401155587', '1346776111502528512', '1350779849368068097', '1332990412638871552', '1332761216746483713', '1332987332279103494', '1338136607623434241', '1340604022441586688', '1330800463894245377', '1335529868138868737', '1343949125897826304', '1350146807653871619', '1344627334456999936', '1338536279382888455', '1331894988045737985', '1347863267184668676', '1341803437604941824', '1333334392320692224', '1335525405466513410', '1352538933192773634', '1341804686744182784', '1319200603260801025', '1304699274341552129', '1298681782548783105', '1320650389017022465', '1319196885173809154', '1313023612585218050', '1312658341072691200', '1304700471219814400', '1299421644629434368', '1315199063806087169', '1309539533965459456', '1299826436434526208', '1305413477314498561', '1290204687724163073']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1386253661337161730>連結</a><br>提及的次數： 51</p>,3.0,2.6723451177837885
34713362,488168567,1.0,red,to,['1385440117708427266'],<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1385440117708427266>連結</a><br>提及的次數： 1</p>,3.0,1.0
34713362,14978616,2.0,red,to,"['1382634069402513409', '1382566110265012227']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1382634069402513409>連結</a><br>提及的次數： 2</p>,3.0,1.189207115002721
3131243261,14562685,36.0,red,to,"['1383720371682037760', '1378025724351807506', '1386620975933009921', '1379369716830048256', '1383286276585975808', '1380832856327471106', '1385544559279628297', '1385544121184567299', '1385855852767219715', '1383289599288438789', '1375535897236606976', '1372463599902416898', '1370633030507896837', '1368568552693891073', '1370879471201484808', '1367373887546286081', '1372966746580205573', '1370879739993423890', '1372610542104416267', '1374440239419166721', '1368568683736543234', '1368701271721578497', '1366116460418981889', '1365443023748927493', '1363763324278755329', '1366428249639780358', '1359291590318112768', '1358197380026408961', '1360316115818283011', '1360293271793250307', '1358196231642750979', '1364667626916560901', '1358915827496583170', '1358915129950232580', '1362146083586134024', '1360291683691331585']",<p><l>被提及的文章：<a href=https://twitter.com/ODIHQ/status/1383720371682037760>連結</a><br>提及的次數： 36</p>,3.0,2.449489742783178
